filename,file_path,label,duration,labeled,timestamp,notes,source_file
freesound_community-crying-baby-mergedwav-14538_5s_clip_0014.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0014.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0015.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0015.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0016.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0016.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0017.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0017.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0018.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0018.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0019.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0019.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0020.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0020.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0021.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0021.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0022.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0022.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0023.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0023.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0024.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0024.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0025.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0025.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0026.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0026.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0027.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0027.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0028.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0028.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0029.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0029.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0030.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0030.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0031.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0031.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0032.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0032.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0033.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0033.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0034.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0034.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0035.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0035.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0036.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0036.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0037.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0037.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0038.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0038.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0039.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0039.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0040.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0040.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0041.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0041.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0042.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0042.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0043.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0043.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0044.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0044.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0045.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0045.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0046.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0046.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0047.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0047.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0048.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0048.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0049.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0049.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0050.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0050.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0051.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0051.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0052.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0052.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0053.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0053.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0054.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0054.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0055.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0055.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0056.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0056.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0057.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0057.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0058.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0058.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0059.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0059.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0060.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0060.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0061.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0061.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0062.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0062.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0063.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0063.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0064.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0064.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0065.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0065.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0066.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0066.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0067.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0067.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0068.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0068.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0069.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0069.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0070.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0070.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0071.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0071.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0072.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0072.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0073.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0073.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0074.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0074.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0075.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0075.wav,cry,5,TRUE,,,
freesound_community-crying-baby-mergedwav-14538_5s_clip_0076.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\freesound_community-crying-baby-mergedwav-14538_5s_clip_0076.wav,cry,5,TRUE,,,
scratchonix-a-baby-laughing-417358_5s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\scratchonix-a-baby-laughing-417358_5s_clip_0000.wav,not-cry,5,TRUE,,,scratchonix-a-baby-laughing-417358
scratchonix-a-baby-laughing-417358_5s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\scratchonix-a-baby-laughing-417358_5s_clip_0001.wav,not-cry,5,TRUE,,,scratchonix-a-baby-laughing-417358
scratchonix-a-baby-laughing-hysterically-417356_5s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\scratchonix-a-baby-laughing-hysterically-417356_5s_clip_0000.wav,not-cry,5,TRUE,,,scratchonix-a-baby-laughing-hysterically-417356
scratchonix-a-baby-laughing-hysterically-417356_5s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\scratchonix-a-baby-laughing-hysterically-417356_5s_clip_0001.wav,not-cry,5,TRUE,,,scratchonix-a-baby-laughing-hysterically-417356
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0000.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0001.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0002.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0003.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0003.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0004.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0004.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0006.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0006.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0007.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0007.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0008.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0008.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0009.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0009.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0010.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_5seconds\u_xg7ssi08yr-baby-laugh1-355138_5s_clip_0010.wav,not-cry,5,TRUE,22/2/2026 17:07,baby laugh - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
