filename,file_path,label,duration,labeled,timestamp,notes,source_file
u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0024.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0024.wav,not-cry,3.0,True,2026-02-22 17:04:51,baby laugh/giggle - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0025.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0025.wav,not-cry,3.0,True,2026-02-22 17:04:51,baby laugh/giggle - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0028.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0028.wav,not-cry,3.0,True,2026-02-22 17:04:51,baby laugh/giggle - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0031.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0031.wav,not-cry,3.0,True,2026-02-22 17:04:51,baby laugh/giggle - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0032.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0032.wav,not-cry,3.0,True,2026-02-22 17:04:51,baby laugh/giggle - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0034.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\u_xg7ssi08yr-baby-laugh1-355138_3s_clip_0034.wav,not-cry,3.0,True,2026-02-22 17:04:51,baby laugh/giggle - auto-labeled as not-cry,u_xg7ssi08yr-baby-laugh1-355138
freesound_community-baby-boy-laughing-70651_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0003.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0003.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0004.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0004.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0005.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0005.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0006.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0006.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0007.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0007.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0008.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0008.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0009.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0009.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0010.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0010.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0011.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0011.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0012.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0012.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-boy-laughing-70651_3s_clip_0013.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-boy-laughing-70651_3s_clip_0013.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-boy-laughing-70651
freesound_community-baby-giggle-85158_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggle-85158_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggle-85158
freesound_community-baby-giggles-80104_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggles-80104_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggles-80104
freesound_community-baby-giggles-80104_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggles-80104_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggles-80104
freesound_community-baby-giggles-80104_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggles-80104_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggles-80104
freesound_community-baby-giggling-65391_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggling-65391_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggling-65391
freesound_community-baby-giggling-65391_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggling-65391_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggling-65391
freesound_community-baby-giggling-65391_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggling-65391_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggling-65391
freesound_community-baby-giggling-65391_3s_clip_0003.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggling-65391_3s_clip_0003.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggling-65391
freesound_community-baby-giggling-65391_3s_clip_0004.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggling-65391_3s_clip_0004.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggling-65391
freesound_community-baby-giggling-65391_3s_clip_0005.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-giggling-65391_3s_clip_0005.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-giggling-65391
freesound_community-baby-laugh-70665_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0003.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0003.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0004.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0004.wav,not-cry,3.0,True,2026-02-22 17:09:51,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0005.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0005.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0006.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0006.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0007.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0007.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laugh-70665_3s_clip_0008.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laugh-70665_3s_clip_0008.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laugh-70665
freesound_community-baby-laughing-64684_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0003.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0003.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0004.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0004.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0005.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0005.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0006.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0006.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0007.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0007.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0009.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0009.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0010.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0010.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0011.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0011.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0012.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0012.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughing-64684_3s_clip_0013.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughing-64684_3s_clip_0013.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughing-64684
freesound_community-baby-laughs-85161_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughs-85161_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughs-85161
freesound_community-baby-laughs-85161_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughs-85161_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughs-85161
